Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct
58956072,09/29/2023 03:35:00 PM,09/29/2023 03:35:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11211,265 NORTH    9 STREET,NORTH    9 STREET,ROEBLING ST,HAVEMEYER ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 03:35:00 PM,01 BROOKLYN,3023070025,BROOKLYN,997286,200414,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.716757264214955,-73.95297446920557,"(40.716757264214955, -73.95297446920557)",17613,36,2,38,57,57
58965141,09/29/2023 03:35:00 PM,10/01/2023 12:30:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10308,162 LAMOKA AVENUE,LAMOKA AVENUE,ABINGDON AVE,NOTRE DAME AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",10/01/2023 12:30:00 PM,03 STATEN ISLAND,5054610065,STATEN ISLAND,940811,139861,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.55045540781721,-74.15631013054224,"(40.55045540781721, -74.15631013054224)",10695,15,1,9,76,76
59445667,09/29/2023 03:33:24 PM,10/01/2023 12:30:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10308,162 LAMOKA AVENUE,LAMOKA AVENUE,ABINGDON AVENUE,NOTRE DAME AVENUE,ABINGDON AVENUE,NOTRE DAME AVENUE,ADDRESS,STATEN ISLAND,LAMOKA AVENUE,,Closed,,,10/01/2023 12:30:00 PM,03 STATEN ISLAND,5054610065,STATEN ISLAND,940811,139861,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.55045540781721,-74.15631013054224,"(40.55045540781721, -74.15631013054224)",10695,15,1,9,76,76
59445446,09/29/2023 03:33:22 PM,09/29/2023 03:45:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10467,763 BARTHOLDI STREET,BARTHOLDI STREET,HOLLAND AVENUE,CAPUCHIN WAY,HOLLAND AVENUE,CAPUCHIN WAY,ADDRESS,BRONX,BARTHOLDI STREET,,Closed,,,09/29/2023 03:45:00 PM,12 BRONX,,BRONX,1021716,257744,PHONE,Unspecified,BRONX,,,,,,,,40.87404261044954,-73.86452694490333,"(40.87404261044954, -73.86452694490333)",11605,29,5,2,30,30
59449300,09/29/2023 03:33:18 PM,09/29/2023 03:35:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11211,265 NORTH    9 STREET,NORTH    9 STREET,ROEBLING STREET,HAVEMEYER STREET,ROEBLING STREET,HAVEMEYER STREET,ADDRESS,BROOKLYN,NORTH    9 STREET,,Closed,,,09/29/2023 03:35:00 PM,01 BROOKLYN,,BROOKLYN,997286,200414,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.716757264214955,-73.95297446920557,"(40.716757264214955, -73.95297446920557)",17613,36,2,38,57,57
58966816,09/29/2023 03:32:00 PM,09/30/2023 06:05:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11417,94-32 MAGNOLIA COURT,MAGNOLIA COURT,95 ST,BEND,,,ADDRESS,OZONE PARK,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 06:05:00 PM,10 QUEENS,4115447501,QUEENS,1028310,183278,PHONE,Unspecified,QUEENS,,,,,,,,40.669622876249385,-73.84117200709434,"(40.669622876249385, -73.84117200709434)",24013,62,3,41,64,64
58963698,09/29/2023 03:32:00 PM,09/29/2023 03:36:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10312,67 BARB STREET,BARB STREET,ANNADALE RD,POSEN ST,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 03:36:00 PM,03 STATEN ISLAND,5062200004,STATEN ISLAND,935265,136598,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.54147021095703,-74.17624308462605,"(40.54147021095703, -74.17624308462605)",10699,15,1,9,77,77
58960469,09/29/2023 03:32:00 PM,10/01/2023 10:50:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11218,,,,,CATON PLACE,EAST 8 STREET,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",10/01/2023 10:50:00 AM,07 BROOKLYN,,BROOKLYN,991644,175901,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64948118580735,-73.97335408483526,"(40.64948118580735, -73.97335408483526)",17620,9,2,27,45,45
59435493,09/29/2023 03:30:50 PM,10/01/2023 10:50:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11218,CATON PLACE,CATON PLACE,CATON PLACE,EAST    8 STREET,CATON PLACE,EAST    8 STREET,INTERSECTION,,,,Closed,,,10/01/2023 10:50:00 AM,07 BROOKLYN,,BROOKLYN,991644,175901,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64948118580735,-73.97335408483526,"(40.64948118580735, -73.97335408483526)",17620,9,2,27,45,45
59448969,09/29/2023 03:30:09 PM,09/30/2023 06:05:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11417,94-32 MAGNOLIA COURT,MAGNOLIA COURT,95 STREET,DEAD END,95 STREET,DEAD END,ADDRESS,OZONE PARK,MAGNOLIA COURT,,Closed,,,09/30/2023 06:05:00 PM,10 QUEENS,4115447501,QUEENS,1028385,183236,PHONE,Unspecified,QUEENS,,,,,,,,40.66950722224795,-73.84090192181199,"(40.66950722224795, -73.84090192181199)",24013,62,3,41,64,64
59449255,09/29/2023 03:30:03 PM,09/29/2023 03:36:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10312,67 BARB STREET,BARB STREET,ANNADALE ROAD,POSEN STREET,ANNADALE ROAD,POSEN STREET,ADDRESS,STATEN ISLAND,BARB STREET,,Closed,,,09/29/2023 03:36:00 PM,03 STATEN ISLAND,5062200004,STATEN ISLAND,935265,136598,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.54147021095703,-74.17624308462605,"(40.54147021095703, -74.17624308462605)",10699,15,1,9,77,77
58960470,09/29/2023 03:29:00 PM,10/02/2023 11:35:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11385,201 ONDERDONK AVENUE,ONDERDONK AVENUE,STARR ST,WILLOUGHBY AVE,,,ADDRESS,RIDGEWOOD,,,Closed,,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",10/02/2023 11:35:00 AM,05 QUEENS,4033960010,QUEENS,1007034,198055,ONLINE,Unspecified,QUEENS,,,,,,,,40.710262640724345,-73.9178179344332,"(40.710262640724345, -73.9178179344332)",15310,54,3,30,62,62
58963699,09/29/2023 03:29:00 PM,09/29/2023 03:39:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11422,,,,,147 DRIVE,FRANCIS LEWIS BOULEVARD,INTERSECTION,QUEENS,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 03:39:00 PM,13 QUEENS,,QUEENS,1059969,178253,PHONE,Unspecified,QUEENS,,,,,,,,40.655616265198866,-73.72710429701716,"(40.655616265198866, -73.72710429701716)",24018,63,3,47,63,63
58957687,09/29/2023 03:29:00 PM,09/30/2023 12:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11234,,,,,AVENUE T,EAST 73 STREET,INTERSECTION,BROOKLYN,,,Closed,,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,09/30/2023 12:30:00 PM,18 BROOKLYN,,BROOKLYN,1009881,165990,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62224361080755,-73.9076706970738,"(40.62224361080755, -73.9076706970738)",13825,5,2,8,38,38
58955979,09/29/2023 03:29:00 PM,09/30/2023 07:25:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,212 EAST    5 STREET,EAST    5 STREET,CATON AVE,ALBEMARLE RD,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 07:25:00 AM,12 BROOKLYN,3053270011,BROOKLYN,990841,175075,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64721462883856,-73.97624867997719,"(40.64721462883856, -73.97624867997719)",17620,2,2,27,39,39
59459598,09/29/2023 03:28:38 PM,09/30/2023 12:30:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11234,AVENUE T,AVENUE T,AVENUE T,EAST   73 STREET,AVENUE T,EAST   73 STREET,INTERSECTION,,,,Closed,,,09/30/2023 12:30:00 PM,18 BROOKLYN,,BROOKLYN,1009881,165990,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62224361080755,-73.9076706970738,"(40.62224361080755, -73.9076706970738)",13825,5,2,8,38,38
59459611,09/29/2023 03:28:37 PM,09/29/2023 03:39:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11422,147 DRIVE,147 DRIVE,147 DRIVE,FRANCIS LEWIS BOULEVARD,147 DRIVE,FRANCIS LEWIS BOULEVARD,INTERSECTION,,,,Closed,,,09/29/2023 03:39:00 PM,13 QUEENS,,QUEENS,1059969,178253,PHONE,Unspecified,QUEENS,,,,,,,,40.655616265198866,-73.72710429701716,"(40.655616265198866, -73.72710429701716)",24018,63,3,47,63,63
59459521,09/29/2023 03:27:14 PM,10/02/2023 11:35:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11385,201 ONDERDONK AVENUE,ONDERDONK AVENUE,STARR STREET,WILLOUGHBY AVENUE,STARR STREET,WILLOUGHBY AVENUE,ADDRESS,RIDGEWOOD,ONDERDONK AVENUE,,Closed,,,10/02/2023 11:35:00 AM,05 QUEENS,,QUEENS,1007034,198055,ONLINE,Unspecified,QUEENS,,,,,,,,40.710262640724345,-73.9178179344332,"(40.710262640724345, -73.9178179344332)",15310,54,3,30,62,62
59459468,09/29/2023 03:26:35 PM,09/30/2023 07:25:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11218,212 EAST    5 STREET,EAST    5 STREET,CATON AVENUE,ALBEMARLE ROAD,CATON AVENUE,ALBEMARLE ROAD,ADDRESS,BROOKLYN,EAST    5 STREET,,Closed,,,09/30/2023 07:25:00 AM,12 BROOKLYN,,BROOKLYN,990841,175075,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64721462883856,-73.97624867997719,"(40.64721462883856, -73.97624867997719)",17620,2,2,27,39,39
58960589,09/29/2023 03:26:00 PM,09/30/2023 04:35:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,26 EAST   10 STREET,EAST   10 STREET,CATON AVE,CHURCH AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 04:35:00 AM,14 BROOKLYN,3050700013,BROOKLYN,992417,175283,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64778423067857,-73.97056915674247,"(40.64778423067857, -73.97056915674247)",17620,60,2,11,43,43
58965142,09/29/2023 03:26:00 PM,10/02/2023 01:50:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11426,240-25 BRADDOCK AVENUE,BRADDOCK AVENUE,241 ST,241 ST,,,ADDRESS,BELLEROSE,,,Closed,,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,10/02/2023 01:50:00 PM,13 QUEENS,4079880049,QUEENS,1059786,204037,PHONE,Unspecified,QUEENS,,,,,,,,40.72638861733689,-73.72747472944613,"(40.72638861733689, -73.72747472944613)",24335,63,3,16,63,63
58966817,09/29/2023 03:26:00 PM,09/29/2023 07:05:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11234,2038 EAST   73 STREET,EAST   73 STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 07:05:00 PM,18 BROOKLYN,3084130050,BROOKLYN,1010073,165760,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62161175161967,-73.90697994515128,"(40.62161175161967, -73.90697994515128)",13825,5,2,8,38,38
58959071,09/29/2023 03:26:00 PM,09/30/2023 06:15:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,1139 PROSPECT AVENUE,PROSPECT AVENUE,11 AVE,TERRACE PL,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 06:15:00 AM,07 BROOKLYN,3052567501,BROOKLYN,990723,178167,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.655701582866364,-73.97667093717519,"(40.655701582866364, -73.97667093717519)",17617,9,2,27,45,45
58965253,09/29/2023 03:26:00 PM,09/30/2023 02:55:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11216,1066 BEDFORD AVENUE,BEDFORD AVENUE,CLIFTON PL,GREENE AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 02:55:00 AM,03 BROOKLYN,3019540025,BROOKLYN,996750,190085,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68840735982815,-73.95492718543206,"(40.68840735982815, -73.95492718543206)",17618,69,2,49,51,51
59441955,09/29/2023 03:25:12 PM,09/30/2023 04:35:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11218,26 EAST   10 STREET,EAST   10 STREET,CATON AVENUE,CHURCH AVENUE,CATON AVENUE,CHURCH AVENUE,ADDRESS,BROOKLYN,EAST   10 STREET,,Closed,,,09/30/2023 04:35:00 AM,14 BROOKLYN,3050700013,BROOKLYN,992417,175283,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64778423067857,-73.97056915674247,"(40.64778423067857, -73.97056915674247)",17620,60,2,11,43,43
59442003,09/29/2023 03:24:42 PM,09/30/2023 02:55:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11216,1066 BEDFORD AVENUE,BEDFORD AVENUE,CLIFTON PLACE,GREENE AVENUE,CLIFTON PLACE,GREENE AVENUE,ADDRESS,BROOKLYN,BEDFORD AVENUE,,Closed,,,09/30/2023 02:55:00 AM,03 BROOKLYN,3019540025,BROOKLYN,996750,190085,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68840735982815,-73.95492718543206,"(40.68840735982815, -73.95492718543206)",17618,69,2,49,51,51
59455934,09/29/2023 03:24:18 PM,09/30/2023 06:15:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11218,1139 PROSPECT AVENUE,PROSPECT AVENUE,11 AVENUE,TERRACE PLACE,11 AVENUE,TERRACE PLACE,ADDRESS,BROOKLYN,PROSPECT AVENUE,,Closed,,,09/30/2023 06:15:00 AM,07 BROOKLYN,,BROOKLYN,990723,178167,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.655701582866364,-73.97667093717519,"(40.655701582866364, -73.97667093717519)",17617,9,2,27,45,45
59445668,09/29/2023 03:23:50 PM,10/02/2023 01:50:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11426,240-25 BRADDOCK AVENUE,BRADDOCK AVENUE,241 STREET,241 STREET,241 STREET,241 STREET,ADDRESS,BELLEROSE,BRADDOCK AVENUE,,Closed,,,10/02/2023 01:50:00 PM,13 QUEENS,,QUEENS,1059786,204037,PHONE,Unspecified,QUEENS,,,,,,,,40.72638861733689,-73.72747472944613,"(40.72638861733689, -73.72747472944613)",24335,63,3,16,63,63
59435343,09/29/2023 03:23:34 PM,09/29/2023 07:05:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11234,2038 EAST   73 STREET,EAST   73 STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,EAST   73 STREET,,Closed,,,09/29/2023 07:05:00 PM,18 BROOKLYN,,BROOKLYN,1010073,165760,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62161175161967,-73.90697994515128,"(40.62161175161967, -73.90697994515128)",13825,5,2,8,38,38
58963624,09/29/2023 03:23:00 PM,09/30/2023 12:35:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11204,1725 62 STREET,62 STREET,17 AVE,18 AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 12:35:00 AM,11 BROOKLYN,3055250069,BROOKLYN,987042,165816,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62180265329672,-73.9899425826705,"(40.62180265329672, -73.9899425826705)",16867,1,2,18,37,37
58957581,09/29/2023 03:23:00 PM,09/30/2023 02:35:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11105,18-36 21 DRIVE,21 DRIVE,SHORE BLVD,19 ST,,,ADDRESS,ASTORIA,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 02:35:00 PM,01 QUEENS,4008960287,QUEENS,1006857,224389,ONLINE,Unspecified,QUEENS,,,,,,,,40.782543281170334,-73.91836785582575,"(40.782543281170334, -73.91836785582575)",16862,39,3,4,72,72
58965188,09/29/2023 03:23:00 PM,10/01/2023 02:10:00 AM,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),,11434,177-25 LESLIE ROAD,LESLIE ROAD,IRWIN PL,178 ST,,,ADDRESS,JAMAICA,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,10/01/2023 02:10:00 AM,12 QUEENS,4124840104,QUEENS,1049209,188084,PHONE,Unspecified,QUEENS,,,,,,,,40.68268553976077,-73.76578903218204,"(40.68268553976077, -73.76578903218204)",24669,41,3,6,71,71
58963625,09/29/2023 03:23:00 PM,09/30/2023 12:20:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11413,145-88 223 STREET,223 STREET,145 RD,146 AVE,,,ADDRESS,SPRINGFIELD GARDENS,,,Closed,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,09/30/2023 12:20:00 PM,13 QUEENS,4134700070,QUEENS,1051637,180276,PHONE,Unspecified,QUEENS,,,,,,,,40.66123626073539,-73.75711293248945,"(40.66123626073539, -73.75711293248945)",15313,63,3,47,63,63
58966885,09/29/2023 03:23:00 PM,09/29/2023 03:34:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11692,69-35 ALMEDA AVENUE,ALMEDA AVENUE,BEACH 69 ST,BEACH 72 ST,,,ADDRESS,ARVERNE,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 03:34:00 PM,14 QUEENS,4160480012,QUEENS,1040082,156786,PHONE,Unspecified,QUEENS,,,,,,,,40.59684173686623,-73.79895547877842,"(40.59684173686623, -73.79895547877842)",20530,51,3,47,58,58
58963568,09/29/2023 03:23:00 PM,09/29/2023 03:38:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10463,3449 IRWIN AVENUE,IRWIN AVENUE,W 234 ST,W 236 ST,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 03:38:00 PM,08 BRONX,2057590623,BRONX,1010453,261652,PHONE,Unspecified,BRONX,,,,,,,,40.88480947444466,-73.90523742476263,"(40.88480947444466, -73.90523742476263)",11272,48,5,40,33,33
58955980,09/29/2023 03:23:00 PM,09/30/2023 12:15:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11432,161-01 89 AVENUE,89 AVENUE,161 ST,162 ST,,,ADDRESS,JAMAICA,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 12:15:00 PM,12 QUEENS,4097670001,QUEENS,1039742,196713,ONLINE,Unspecified,QUEENS,,,,,,,,40.70643449618068,-73.79985127329999,"(40.70643449618068, -73.79985127329999)",24340,41,3,24,61,61
58958971,09/29/2023 03:23:00 PM,10/01/2023 11:50:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11219,5102 11 AVENUE,11 AVENUE,51 ST,52 ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,10/01/2023 11:50:00 AM,12 BROOKLYN,3056530041,BROOKLYN,984863,171163,PHONE,Unspecified,BROOKLYN,,,,,,,,40.636479459771714,-73.99779134929567,"(40.636479459771714, -73.99779134929567)",17621,2,2,18,39,39
58959170,09/29/2023 03:23:00 PM,09/30/2023 10:50:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11215,305 6 STREET,6 STREET,4 AVE,5 AVE,,,ADDRESS,BROOKLYN,,,Closed,,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,09/30/2023 10:50:00 PM,06 BROOKLYN,3009870056,BROOKLYN,988199,183911,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67146907619613,-73.98576421323929,"(40.67146907619613, -73.98576421323929)",17617,14,2,27,50,50
58965331,09/29/2023 03:23:00 PM,09/29/2023 03:35:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11692,548 BEACH   67 STREET,BEACH   67 STREET,THURSBY AVE,ALMEDA AVE,,,ADDRESS,ARVERNE,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 03:35:00 PM,14 QUEENS,4160330023,QUEENS,1040775,156464,ONLINE,Unspecified,QUEENS,,,,,,,,40.59595352148131,-73.79646276964283,"(40.59595352148131, -73.79646276964283)",20530,51,3,47,58,58
58966909,09/29/2023 03:23:00 PM,09/29/2023 05:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10029,240E EAST  109 STREET,EAST  109 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,09/29/2023 05:45:00 PM,11 MANHATTAN,1016560100,MANHATTAN,1000226,228219,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79307007665775,-73.94230277097093,"(40.79307007665775, -73.94230277097093)",12426,7,4,35,14,14
59456106,09/29/2023 03:22:37 PM,10/01/2023 11:50:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11219,5102 11 AVENUE,11 AVENUE,51 STREET,52 STREET,51 STREET,52 STREET,ADDRESS,BROOKLYN,11 AVENUE,,Closed,,,10/01/2023 11:50:00 AM,12 BROOKLYN,,BROOKLYN,984863,171163,PHONE,Unspecified,BROOKLYN,,,,,,,,40.636479459771714,-73.99779134929567,"(40.636479459771714, -73.99779134929567)",17621,2,2,18,39,39
59456013,09/29/2023 03:22:19 PM,09/30/2023 12:35:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11204,1725 62 STREET,62 STREET,17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,ADDRESS,BROOKLYN,62 STREET,,Closed,,,09/30/2023 12:35:00 AM,11 BROOKLYN,3055250069,BROOKLYN,987042,165816,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62180265329672,-73.9899425826705,"(40.62180265329672, -73.9899425826705)",16867,1,2,18,37,37
59435413,09/29/2023 03:22:17 PM,09/30/2023 12:20:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11413,145-88 223 STREET,223 STREET,145 ROAD,146 AVENUE,145 ROAD,146 AVENUE,ADDRESS,SPRINGFIELD GARDENS,223 STREET,,Closed,,,09/30/2023 12:20:00 PM,13 QUEENS,,QUEENS,1051637,180276,PHONE,Unspecified,QUEENS,,,,,,,,40.66123626073539,-73.75711293248945,"(40.66123626073539, -73.75711293248945)",15313,63,3,47,63,63
59459658,09/29/2023 03:22:06 PM,09/30/2023 10:50:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11215,305 6 STREET,6 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,6 STREET,,Closed,,,09/30/2023 10:50:00 PM,06 BROOKLYN,,BROOKLYN,988199,183911,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67146907619613,-73.98576421323929,"(40.67146907619613, -73.98576421323929)",17617,14,2,27,50,50
59438747,09/29/2023 03:22:05 PM,09/30/2023 02:35:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11105,18-36 21 DRIVE,21 DRIVE,SHORE BOULEVARD,19 STREET,SHORE BOULEVARD,19 STREET,ADDRESS,ASTORIA,21 DRIVE,,Closed,,,09/30/2023 02:35:00 PM,01 QUEENS,4008960287,QUEENS,1006857,224389,ONLINE,Unspecified,QUEENS,,,,,,,,40.782543281170334,-73.91836785582575,"(40.782543281170334, -73.91836785582575)",16862,39,3,4,72,72
